ID,earnings,sex,age,mrd,educ,cworker,region,race,height,weight,occupation
2673,33712.96875,1,29,6,17,1,3,2,73,193,5
2674,84054.75,0,42,1,16,3,4,1,66,200,1
2675,33712.96875,0,33,1,12,1,3,1,65,115,2
2676,38925.33594,1,27,6,12,1,2,1,70,185,11
2677,28560.38672,0,59,1,4,1,2,3,63,160,13
2678,44152.16016,0,26,1,16,1,1,1,61,108,2
2679,33712.96875,0,46,1,12,6,4,1,64,190,9
2680,20305.50977,0,43,4,18,2,1,1,68,176,5
2681,33712.96875,1,56,4,18,6,1,1,73,195,4
2682,84054.75,0,29,1,14,1,3,1,68,170,5
2683,44152.16016,0,31,1,12,4,1,2,66,165,5
2684,84054.75,1,38,1,16,1,3,1,73,140,5
2685,49430.10938,1,39,6,16,1,4,1,69,145,2
2686,28560.38672,1,28,4,12,1,1,1,68,150,11
2687,84054.75,1,35,1,13,4,1,1,68,165,7
2688,33712.96875,1,33,6,14,2,3,1,74,183,5
2689,84054.75,1,40,5,16,1,1,1,70,180,4
2690,20305.50977,1,47,4,12,1,2,1,67,125,13
2691,44152.16016,1,35,1,12,1,3,2,73,220,14
2692,84054.75,1,43,4,16,1,2,1,72,170,1
2693,28560.38672,0,64,4,12,1,2,1,59,165,5
2694,49430.10938,0,36,1,12,3,3,1,64,140,8
2695,28560.38672,0,30,1,12,1,4,1,67,185,5
2696,23362.87305,1,30,6,14,1,2,2,70,200,3
2697,84054.75,0,48,1,16,1,1,2,60,150,2
2698,19237.19531,1,63,5,14,4,1,2,73,155,11
2699,12954.76563,1,37,1,8,1,3,3,68,145,13
2700,33712.96875,0,43,1,12,1,4,3,61,170,5
2701,33712.96875,0,31,1,12,1,2,2,65,145,8
2702,8826.651367,0,34,5,16,1,1,2,63,115,12
2703,33712.96875,0,34,4,14,1,4,1,64,180,8
2704,84054.75,1,31,1,12,1,2,1,72,235,3
2705,15081.97559,0,50,4,12,1,1,2,62,150,8
2706,84054.75,1,47,1,18,1,3,4,67,145,2
2707,12954.76563,0,50,5,12,1,3,4,62,105,8
2708,19237.19531,0,50,6,12,2,1,2,64,190,5
2709,38925.33594,1,28,1,14,1,2,1,70,174,11
2710,28560.38672,1,42,1,18,1,3,1,68,175,2
2711,28560.38672,0,37,6,15,1,2,1,68,140,5
2712,28560.38672,0,46,4,13,3,1,2,66,160,5
2713,38925.33594,1,33,1,18,1,1,1,69,175,2
2714,49430.10938,0,41,1,17,4,2,1,67,130,2
2715,84054.75,0,33,1,15,1,1,1,65,162,3
2716,23362.87305,0,53,1,10,4,4,1,66,145,1
2717,20305.50977,1,37,6,11,1,3,1,67,147,11
2718,33712.96875,1,45,1,9,1,2,1,66,180,13
2719,12954.76563,1,40,4,12,1,1,1,72,165,11
2720,23362.87305,1,28,6,14,1,2,1,71,235,3
2721,84054.75,0,55,1,14,1,3,1,65,138,5
2722,84054.75,0,50,4,13,6,3,1,66,150,5
2723,38925.33594,0,38,4,17,1,3,2,64,120,2
2724,44152.16016,0,48,1,12,1,3,1,66,180,5
2725,84054.75,0,33,1,15,1,3,2,66,195,5
2726,84054.75,1,42,1,18,1,1,1,70,200,2
2727,44152.16016,0,39,1,14,1,2,1,66,150,5
2728,28560.38672,1,55,1,12,1,1,1,69,200,3
2729,84054.75,1,52,1,16,1,3,1,69,170,4
2730,19237.19531,0,51,6,10,1,2,2,64,205,13
2731,84054.75,0,55,1,13,1,3,1,66,148,1
2732,84054.75,1,33,6,18,4,3,1,72,182,2
2733,7782.854004,1,28,1,3,1,4,3,63,160,13
2734,8826.651367,0,28,4,12,1,1,1,62,98,8
2735,23362.87305,0,60,1,12,1,2,1,66,124,15
2736,33712.96875,1,43,6,12,1,3,2,66,216,13
2737,23362.87305,0,30,6,12,1,1,3,67,140,2
2738,38925.33594,0,35,1,12,4,3,2,63,125,5
2739,23362.87305,0,42,1,16,1,3,2,62,175,3
2740,38925.33594,1,56,1,12,1,1,1,68,180,11
2741,28560.38672,0,51,1,12,4,2,1,62,150,1
2742,33712.96875,1,33,6,10,1,4,1,72,140,13
2743,10865.42871,0,54,1,12,1,3,1,62,125,4
2744,84054.75,0,34,4,12,1,1,1,67,135,2
2745,84054.75,0,32,1,12,1,2,1,68,191,12
2746,84054.75,0,43,1,13,3,2,2,62,200,5
2747,33712.96875,1,56,3,12,3,4,1,69,160,1
2748,38925.33594,1,40,1,12,2,4,3,71,280,5
2749,33712.96875,1,40,4,12,1,2,1,67,170,13
2750,28560.38672,0,28,1,12,1,3,3,61,140,8
2751,84054.75,1,64,1,10,2,4,3,70,168,1
2752,84054.75,0,38,1,12,6,2,1,63,91,8
2753,84054.75,1,48,1,15,6,2,1,69,185,4
2754,28560.38672,0,46,6,18,4,4,1,62,122,2
2755,20305.50977,0,27,4,12,1,3,1,69,135,1
2756,38925.33594,0,43,1,12,1,3,1,60,100,4
2757,38925.33594,0,54,1,12,1,2,1,67,145,14
2758,84054.75,1,34,1,16,1,4,1,75,200,2
2759,84054.75,0,48,1,17,1,2,1,66,125,3
2760,49430.10938,1,40,4,15,1,3,1,71,235,11
2761,20305.50977,0,60,6,12,1,2,1,64,214,5
2762,17171.26367,0,36,1,16,4,4,1,64,160,2
2763,28560.38672,1,41,1,15,1,3,2,68,192,14
2764,19237.19531,0,58,4,14,4,3,2,66,221,5
2765,23362.87305,0,38,1,12,1,4,1,64,501,5
2766,38925.33594,1,65,1,12,6,2,1,70,150,9
2767,84054.75,0,30,1,17,2,2,2,68,135,1
2768,17171.26367,0,63,4,12,1,1,1,62,112,3
2769,23362.87305,0,44,1,12,1,3,1,69,270,8
2770,17171.26367,0,32,1,12,1,3,1,66,115,4
2771,38925.33594,0,27,6,17,1,4,1,69,145,4
2772,16081.58789,0,30,4,12,1,3,1,67,125,5
2773,84054.75,0,45,1,13,1,2,1,61,120,5
2774,44152.16016,0,55,1,13,1,2,1,65,180,8
2775,44152.16016,1,38,4,15,1,4,1,70,175,4
2776,49430.10938,0,40,1,13,1,1,1,66,100,3
2777,49430.10938,1,51,4,12,3,4,1,67,160,11
2778,84054.75,0,45,1,12,1,3,1,64,170,13
2779,49430.10938,0,41,5,12,2,3,2,62,176,5
2780,84054.75,0,45,1,14,1,2,2,67,220,5
2781,23362.87305,0,40,1,8,4,3,1,68,216,8
2782,44152.16016,0,57,1,8,1,1,1,63,135,1
2783,44152.16016,0,31,1,12,1,1,1,68,200,15
2784,10865.42871,0,59,6,12,1,1,1,65,119,1
2785,49430.10938,1,44,1,12,2,2,1,72,210,5
2786,84054.75,0,35,1,13,1,2,1,64,501,5
2787,5675.895508,0,29,6,12,1,3,2,59,110,8
2788,38925.33594,1,30,1,13,1,3,1,73,195,11
2789,84054.75,1,33,1,19,1,4,1,72,200,12
2790,28560.38672,0,42,1,12,1,3,1,60,170,3
2791,44152.16016,0,33,6,16,1,3,2,62,115,2
2792,8826.651367,0,33,1,0,1,3,1,68,180,4
2793,84054.75,0,46,1,12,1,2,1,68,175,5
2794,84054.75,1,52,4,18,6,4,1,69,175,2
2795,49430.10938,1,46,1,14,1,2,1,69,225,12
2796,33712.96875,0,46,1,12,1,4,4,62,125,5
2797,84054.75,1,50,5,17,6,3,3,66,140,1
2798,28560.38672,0,37,1,10,1,3,1,71,200,13
2799,49430.10938,1,39,4,13,2,1,3,68,170,5
2800,84054.75,0,49,3,16,1,4,1,64,175,2
2801,23362.87305,0,62,1,12,1,4,1,64,135,4
2802,84054.75,0,47,1,13,1,1,1,66,170,5
2803,84054.75,1,36,1,12,6,3,1,71,190,11
2804,84054.75,0,31,1,12,2,4,1,61,143,5
2805,44152.16016,0,40,1,12,4,3,1,61,200,2
2806,84054.75,1,65,3,12,6,3,1,73,205,4
2807,84054.75,1,42,6,18,1,1,1,70,155,2
2808,49430.10938,1,44,1,10,1,3,1,72,165,8
2809,28560.38672,0,34,1,11,1,3,1,63,142,13
2810,44152.16016,0,28,1,13,1,3,1,65,115,1
2811,23362.87305,0,47,4,16,4,3,1,68,140,2
2812,84054.75,1,35,1,18,1,3,4,73,235,2
2813,84054.75,0,51,1,12,1,2,4,66,150,11
2814,84054.75,0,34,1,13,2,4,2,63,135,5
2815,28560.38672,1,49,6,12,4,4,2,74,175,10
2816,33712.96875,1,37,6,18,1,4,1,68,235,1
2817,23362.87305,0,37,5,13,1,3,1,70,154,2
2818,84054.75,1,43,1,12,1,2,1,75,215,12
2819,38925.33594,0,45,1,12,1,2,1,66,190,5
2820,84054.75,0,41,1,18,1,2,1,63,135,1
2821,44152.16016,1,32,6,17,1,4,3,66,160,9
2822,84054.75,0,53,1,16,1,4,1,65,147,4
2823,38925.33594,0,26,1,14,1,3,1,63,125,8
2824,84054.75,1,35,1,12,1,4,1,74,260,14
2825,23362.87305,0,28,6,12,1,3,1,66,138,8
2826,23362.87305,0,25,1,12,1,4,2,64,137,1
2827,23362.87305,0,47,4,13,1,2,1,60,108,5
2828,84054.75,0,49,1,14,1,4,4,57,115,10
2829,33712.96875,1,33,1,14,1,4,1,71,185,11
2830,28560.38672,0,37,1,12,1,4,1,62,130,5
2831,84054.75,1,51,4,16,1,4,2,71,200,2
2832,33712.96875,1,33,4,12,1,2,1,72,195,9
2833,84054.75,1,44,1,18,3,1,3,70,163,2
2834,84054.75,0,42,1,12,1,1,2,62,144,5
2835,19237.19531,1,60,1,6,4,3,2,73,158,8
2836,23362.87305,0,33,1,12,1,2,1,62,110,8
2837,33712.96875,0,25,1,16,4,4,1,62,123,5
2838,28560.38672,0,44,1,12,1,3,1,64,170,5
2839,11953.45508,1,50,1,7,1,3,2,64,198,13
2840,84054.75,0,35,1,14,2,4,1,69,124,5
2841,19237.19531,1,28,1,13,1,1,3,67,207,15
2842,84054.75,0,34,1,16,2,1,1,64,170,1
2843,84054.75,1,43,1,17,4,1,1,75,192,2
2844,12954.76563,0,39,4,12,4,4,3,62,114,8
2845,23362.87305,0,40,1,16,1,4,4,61,128,8
2846,84054.75,1,57,1,18,1,1,1,72,202,2
2847,38925.33594,1,32,1,14,1,4,1,75,250,4
2848,33712.96875,1,33,2,14,1,3,2,67,150,4
2849,38925.33594,1,34,4,12,1,3,2,73,130,4
2850,84054.75,1,31,1,18,3,3,1,72,185,2
2851,84054.75,0,55,1,14,1,4,1,60,155,5
2852,23362.87305,1,27,1,10,1,4,1,72,230,14
2853,33712.96875,0,49,1,13,1,2,1,67,175,4
2854,23362.87305,0,34,2,18,1,1,3,62,110,1
2855,38925.33594,1,25,1,12,1,3,1,70,180,1
2856,38925.33594,0,44,1,12,1,2,1,64,170,8
2857,84054.75,1,36,6,14,1,4,1,67,168,12
2858,12954.76563,1,51,1,13,1,4,1,71,200,5
2859,49430.10938,1,40,1,16,1,3,1,72,220,4
2860,17171.26367,0,59,4,12,1,2,1,62,110,5
2861,44152.16016,0,37,1,12,1,3,1,67,187,3
2862,10865.42871,1,55,6,14,6,4,1,75,180,4
2863,23362.87305,1,35,1,12,1,4,1,68,170,11
2864,44152.16016,0,54,1,12,3,2,1,65,175,5
2865,28560.38672,0,27,6,16,1,4,4,64,125,1
2866,28560.38672,0,49,5,12,1,1,3,64,120,5
2867,11953.45508,0,43,4,14,1,2,1,63,180,2
2868,84054.75,1,47,1,14,2,4,1,68,175,13
2869,84054.75,1,49,1,17,2,4,4,69,175,1
2870,84054.75,1,60,1,13,1,3,1,73,200,1
2871,33712.96875,1,38,1,12,6,2,1,69,190,9
2872,23362.87305,0,39,4,12,4,3,2,67,150,5
2873,28560.38672,1,25,1,14,1,2,1,71,180,10
2874,33712.96875,1,27,1,13,1,2,1,70,188,4
2875,84054.75,0,47,1,13,1,2,1,63,125,5
2876,84054.75,0,31,1,13,1,1,1,62,140,4
2877,23362.87305,0,31,1,12,1,2,1,67,145,5
2878,28560.38672,1,34,1,17,3,2,1,70,166,2
2879,16081.58789,0,40,4,12,1,2,1,65,140,13
2880,84054.75,1,42,1,16,3,4,4,67,155,1
2881,15081.97559,0,59,1,11,1,2,1,64,234,8
2882,84054.75,0,31,1,18,6,1,1,69,140,2
2883,33712.96875,0,35,1,16,1,3,1,66,140,5
2884,33712.96875,0,43,6,12,1,1,1,68,160,1
2885,44152.16016,0,62,3,16,1,3,1,66,190,1
2886,17171.26367,0,34,5,18,4,3,2,63,160,2
2887,6711.287598,1,27,6,16,1,4,1,70,135,13
2888,49430.10938,0,54,1,17,4,2,1,64,165,2
2889,23362.87305,0,55,4,12,6,3,1,67,152,8
2890,23362.87305,0,31,1,13,1,4,3,60,138,3
2891,84054.75,1,30,6,17,1,1,3,70,150,1
2892,84054.75,0,41,1,15,1,2,1,68,160,2
2893,23362.87305,1,30,6,16,1,2,1,67,160,9
2894,49430.10938,1,46,1,12,1,2,1,71,200,13
2895,23362.87305,0,42,1,12,3,3,1,67,180,8
2896,44152.16016,1,27,1,12,1,3,3,67,150,13
2897,33712.96875,1,25,4,12,1,3,1,66,145,11
2898,84054.75,1,34,1,16,1,3,1,71,195,1
2899,84054.75,1,46,1,13,1,4,1,72,200,7
2900,23362.87305,1,52,4,12,1,3,1,72,265,14
2901,8826.651367,1,48,2,16,6,3,3,64,162,14
2902,19237.19531,0,37,6,12,1,3,2,69,145,13
2903,49430.10938,1,45,1,14,1,3,1,70,200,11
2904,84054.75,1,29,1,15,1,3,3,70,180,3
2905,84054.75,1,37,4,11,1,4,1,76,205,11
2906,84054.75,0,56,2,18,2,4,4,62,114,2
2907,23362.87305,1,43,1,3,1,4,3,68,180,13
2908,38925.33594,1,54,1,12,1,1,1,67,180,13
2909,44152.16016,0,25,1,15,1,3,1,64,135,1
2910,84054.75,1,27,1,12,1,1,1,73,200,14
2911,84054.75,0,25,1,18,1,4,4,61,105,5
2912,49430.10938,0,41,1,14,1,2,2,64,170,5
2913,33712.96875,0,31,1,12,3,3,2,62,140,8
2914,33712.96875,1,34,6,16,1,3,1,73,245,5
2915,44152.16016,0,29,1,13,1,1,1,64,120,5
2916,84054.75,1,51,1,14,3,4,1,70,195,7
2917,23362.87305,0,31,1,14,1,3,1,67,145,8
2918,44152.16016,1,40,1,11,1,3,1,65,155,13
2919,84054.75,0,53,1,15,1,4,1,63,160,5
2920,84054.75,1,34,1,17,2,3,2,74,210,2
2921,84054.75,0,27,1,16,1,3,2,61,135,1
2922,23362.87305,0,29,1,12,1,3,1,63,125,5
2923,38925.33594,0,28,1,16,3,1,1,66,128,2
2924,38925.33594,0,38,1,12,1,1,1,63,128,9
2925,38925.33594,1,28,4,16,1,4,1,69,160,5
2926,10865.42871,0,31,6,7,3,2,2,68,160,8
2927,44152.16016,0,30,6,15,1,3,2,65,116,8
2928,49430.10938,1,51,1,12,1,4,1,71,225,14
2929,84054.75,1,37,1,11,6,1,1,60,115,11
2930,84054.75,0,35,1,15,1,2,1,63,135,2
2931,44152.16016,0,46,1,16,1,4,1,62,130,2
2932,33712.96875,0,25,1,13,2,3,1,68,140,5
2933,38925.33594,1,55,4,14,1,4,4,64,142,13
2934,16081.58789,1,50,4,13,6,3,1,71,185,14
2935,44152.16016,0,54,1,12,1,4,1,63,230,13
2936,84054.75,1,44,1,18,1,3,1,68,205,2
2937,5675.895508,0,36,4,12,1,3,1,66,210,5
2938,38925.33594,0,29,6,18,1,4,1,69,140,2
2939,28560.38672,0,27,6,14,3,1,2,65,146,5
2940,11953.45508,1,29,1,12,1,2,1,70,180,13
2941,84054.75,1,31,6,16,1,4,1,72,215,4
2942,38925.33594,1,37,6,14,1,1,1,71,200,4
2943,38925.33594,0,61,4,15,1,4,1,69,220,2
2944,49430.10938,1,47,1,12,3,3,1,68,195,10
2945,23362.87305,0,61,1,12,1,4,1,64,115,1
2946,84054.75,0,39,6,18,3,4,1,64,102,2
2947,49430.10938,0,33,1,12,1,3,1,71,205,8
2948,84054.75,1,40,1,17,5,1,1,74,260,2
2949,5675.895508,0,33,4,14,1,3,1,63,110,4
2950,84054.75,0,51,3,12,1,4,1,63,190,5
2951,33712.96875,1,31,1,12,1,2,1,68,170,11
2952,84054.75,1,41,1,18,2,2,1,74,240,2
2953,16081.58789,1,33,1,12,6,2,1,63,150,9
2954,84054.75,1,40,1,16,1,1,1,70,175,3
2955,28560.38672,0,54,3,16,1,3,1,66,150,1
2956,84054.75,0,46,1,18,1,1,1,68,501,2
2957,84054.75,0,57,1,12,6,3,1,64,140,4
2958,33712.96875,1,55,1,12,3,2,1,73,255,15
2959,84054.75,1,45,1,18,4,3,1,73,230,2
2960,44152.16016,0,36,1,19,4,2,2,60,130,5
2961,84054.75,0,45,1,12,1,2,1,63,112,15
2962,6711.287598,0,43,6,18,1,3,2,62,150,4
2963,28560.38672,0,50,4,12,1,1,1,62,118,12
2964,19237.19531,0,32,4,14,1,4,1,66,128,8
2965,84054.75,1,59,4,17,1,1,1,68,180,2
2966,84054.75,0,42,1,12,1,1,1,63,180,5
2967,44152.16016,1,64,1,12,1,2,1,72,220,14
2968,28560.38672,1,27,6,15,1,1,1,69,190,5
2969,18168.8418,1,33,1,17,1,1,1,72,175,8
2970,49430.10938,1,61,1,18,3,2,1,70,192,2
2971,38925.33594,0,29,1,12,1,3,1,61,115,2
2972,20305.50977,1,38,1,11,1,2,1,70,178,8
2973,23362.87305,1,33,1,12,1,4,3,66,185,5
2974,28560.38672,0,40,6,11,1,1,1,63,150,15
2975,84054.75,0,42,1,15,1,1,1,68,210,2
2976,33712.96875,1,60,2,12,1,2,2,74,180,13
2977,84054.75,1,36,1,13,3,4,3,70,180,1
2978,33712.96875,0,29,1,13,1,3,1,67,133,5
2979,49430.10938,0,39,1,12,1,4,1,62,140,5
2980,33712.96875,0,27,1,16,5,3,1,64,110,4
2981,84054.75,0,46,1,13,4,4,1,62,165,5
2982,84054.75,0,46,1,12,6,2,1,64,195,8
2983,20305.50977,0,51,4,12,1,1,1,64,104,5
2984,33712.96875,0,36,1,12,1,4,1,67,200,5
2985,49430.10938,0,51,1,16,1,3,1,72,160,3
2986,84054.75,0,53,1,12,1,3,1,65,118,1
2987,28560.38672,1,27,6,12,1,3,1,70,160,14
2988,28560.38672,1,31,1,12,6,2,1,73,250,14
2989,44152.16016,0,48,5,3,1,1,3,60,170,13
2990,23362.87305,1,39,4,12,1,2,1,68,185,13
2991,84054.75,1,28,1,16,5,4,1,70,150,11
2992,28560.38672,0,59,4,12,2,3,3,60,145,5
2993,38925.33594,0,30,6,16,1,2,1,64,180,1
2994,33712.96875,1,32,1,12,2,3,1,70,155,11
2995,84054.75,1,27,1,12,1,2,1,70,160,13
2996,23362.87305,1,58,1,16,6,2,1,67,167,4
2997,84054.75,1,38,1,12,6,3,1,67,121,4
2998,49430.10938,0,52,1,12,6,4,1,68,145,13
2999,49430.10938,1,26,1,16,1,3,1,71,160,4
3000,84054.75,0,32,1,11,6,3,3,63,160,8
3001,38925.33594,0,47,4,16,4,2,1,68,140,2
3002,15081.97559,1,30,6,12,1,3,1,72,170,5
3003,10865.42871,0,59,1,12,4,3,1,68,150,7
3004,19237.19531,1,30,6,12,1,1,1,70,181,13
3005,44152.16016,0,28,1,16,1,3,1,66,118,1
3006,44152.16016,1,44,1,12,1,1,1,72,235,11
3007,20305.50977,1,32,6,16,1,1,1,66,160,4
3008,84054.75,1,53,1,13,1,3,1,72,180,12
3009,44152.16016,1,25,6,17,1,1,1,66,155,4
3010,28560.38672,0,44,4,12,1,3,1,62,118,5
3011,23362.87305,0,46,5,15,1,3,1,65,125,4
3012,44152.16016,0,41,4,18,1,1,1,63,140,4
3013,33712.96875,1,53,1,12,1,1,1,66,200,13
3014,44152.16016,0,27,1,14,1,2,1,63,501,2
3015,33712.96875,0,57,1,13,6,1,1,66,150,12
3016,33712.96875,0,34,1,12,1,3,1,65,110,2
3017,23362.87305,0,46,2,14,3,1,2,63,118,5
3018,44152.16016,0,33,1,16,1,1,2,69,182,13
3019,20305.50977,1,50,4,9,2,2,1,68,186,11
3020,33712.96875,0,42,1,12,1,1,1,62,200,8
3021,44152.16016,1,54,1,14,1,2,1,67,175,11
3022,38925.33594,0,29,4,18,2,3,1,68,135,1
3023,49430.10938,0,53,6,17,3,4,1,61,113,2
3024,38925.33594,0,46,5,12,1,3,1,66,130,5
3025,33712.96875,1,43,1,12,4,2,1,68,200,8
3026,38925.33594,1,29,1,12,1,2,1,72,145,11
3027,84054.75,0,29,1,16,1,2,1,63,100,1
3028,84054.75,1,38,1,14,1,1,1,71,215,11
3029,49430.10938,0,33,1,14,1,3,1,64,120,5
3030,84054.75,1,25,1,17,1,3,3,75,210,2
3031,84054.75,0,35,1,17,6,1,1,68,150,4
3032,49430.10938,0,26,1,12,1,4,4,59,120,8
3033,28560.38672,0,59,3,14,1,2,1,62,118,5
3034,23362.87305,1,43,1,13,1,3,1,74,200,9
3035,84054.75,0,41,1,18,1,3,1,62,120,2
3036,9857.505859,1,34,4,12,1,1,1,70,215,14
3037,33712.96875,1,39,1,12,1,2,1,72,210,3
3038,44152.16016,1,42,1,15,1,3,1,67,160,5
3039,84054.75,1,47,4,14,1,1,1,71,180,4
3040,44152.16016,0,33,1,12,1,3,2,63,180,5
3041,23362.87305,0,45,1,16,4,3,1,62,135,2
3042,84054.75,0,36,1,16,6,3,1,65,130,2
3043,20305.50977,0,38,1,18,1,3,2,63,115,2
3044,44152.16016,0,40,4,13,1,4,1,62,200,3
3045,44152.16016,1,29,6,11,1,4,1,71,216,8
3046,49430.10938,0,37,1,12,6,1,1,59,115,6
3047,18168.8418,1,43,3,12,2,4,4,68,180,13
3048,84054.75,1,40,4,16,1,3,1,71,145,4
3049,84054.75,1,29,1,12,1,2,1,74,210,14
3050,84054.75,0,41,1,18,4,1,1,66,138,2
3051,28560.38672,0,33,1,12,1,2,1,64,128,13
3052,84054.75,0,28,1,18,4,1,1,64,125,2
3053,23362.87305,0,38,1,6,1,2,3,65,140,8
3054,84054.75,0,32,1,18,1,4,1,65,190,2
3055,12954.76563,0,30,1,12,1,2,1,62,125,13
3056,33712.96875,1,27,6,14,6,2,1,72,230,14
3057,12954.76563,1,33,6,11,1,4,1,71,175,5
3058,44152.16016,0,37,1,12,6,2,1,67,155,8
3059,23362.87305,0,62,3,12,1,2,1,65,155,1
3060,38925.33594,1,53,1,15,1,4,1,70,200,4
3061,84054.75,0,43,6,16,6,1,1,63,135,4
3062,23362.87305,0,63,1,12,1,2,1,64,135,8
3063,38925.33594,0,26,4,12,1,3,1,62,113,5
3064,6711.287598,0,37,4,9,1,3,2,67,200,4
3065,84054.75,0,39,6,16,1,2,1,66,140,1
3066,33712.96875,0,42,1,16,1,1,1,60,135,5
3067,33712.96875,0,57,1,10,1,3,1,64,170,4
3068,28560.38672,1,33,6,16,1,3,1,70,166,3
3069,12954.76563,0,36,6,16,6,3,1,69,501,4
3070,84054.75,1,40,1,16,1,3,1,68,180,4
3071,44152.16016,0,49,4,12,4,1,2,64,140,7
3072,5675.895508,0,51,4,12,6,1,1,63,150,13
3073,44152.16016,1,43,4,13,6,4,4,66,140,8
3074,28560.38672,1,43,1,16,1,1,1,72,270,2
3075,23362.87305,0,30,6,13,2,3,2,66,165,5
3076,28560.38672,0,29,1,13,1,1,1,66,236,5
3077,44152.16016,0,36,4,14,3,1,1,62,135,2
3078,20305.50977,1,35,1,15,1,2,2,72,240,14
3079,84054.75,0,28,1,16,1,1,1,61,120,1
3080,5675.895508,1,35,1,9,1,2,1,72,148,8
3081,84054.75,0,43,1,15,1,2,4,59,155,2
3082,84054.75,1,54,1,18,5,2,1,68,220,2
3083,84054.75,1,50,3,18,6,3,1,67,185,2
3084,6711.287598,1,60,4,9,6,3,1,70,160,10
3085,38925.33594,1,26,1,17,4,1,3,73,215,7
3086,84054.75,1,42,1,16,2,2,1,68,150,2
3087,14021.39453,1,56,6,12,1,2,1,73,185,8
3088,84054.75,1,37,4,18,1,4,1,68,159,2
3089,84054.75,0,32,1,16,1,4,3,62,130,1
3090,84054.75,1,34,1,16,3,2,1,72,200,10
3091,28560.38672,0,44,4,16,4,3,1,66,140,2
3092,18168.8418,0,29,1,12,1,3,1,59,142,8
3093,16081.58789,1,50,1,12,6,2,1,71,170,4
3094,84054.75,1,34,1,12,1,4,3,71,200,10
3095,38925.33594,0,44,1,12,1,1,1,59,165,1
3096,38925.33594,0,48,1,12,1,2,1,70,220,5
3097,23362.87305,1,26,6,16,1,1,1,73,190,1
3098,33712.96875,0,41,6,12,1,2,1,64,170,5
3099,84054.75,0,45,1,13,1,2,1,63,115,1
3100,84054.75,1,49,1,12,2,3,2,71,210,14
3101,84054.75,0,42,1,16,1,1,1,61,180,2
3102,20305.50977,0,48,1,16,1,3,2,65,210,5
3103,44152.16016,0,26,1,13,1,4,1,70,175,8
3104,44152.16016,0,37,6,14,1,1,1,66,155,4
3105,84054.75,0,30,5,13,1,1,1,61,140,4
3106,84054.75,1,51,1,14,1,3,1,72,245,1
3107,38925.33594,0,41,4,18,3,3,1,65,175,2
3108,19237.19531,0,44,4,14,1,3,3,60,124,5
3109,84054.75,1,29,6,13,4,4,1,74,195,7
3110,84054.75,1,54,1,18,1,2,1,70,230,2
3111,44152.16016,0,43,1,16,1,3,2,65,138,5
3112,33712.96875,1,33,1,13,1,2,1,70,170,14
3113,18168.8418,0,62,3,12,1,1,1,66,137,8
3114,28560.38672,1,54,1,12,1,3,2,69,135,8
3115,38925.33594,0,54,1,16,3,3,1,64,150,2
3116,84054.75,1,53,1,18,3,1,4,63,134,2
3117,84054.75,0,27,6,18,1,2,1,64,150,2
3118,23362.87305,1,57,1,12,1,2,1,68,210,15
3119,33712.96875,1,33,6,16,1,3,1,71,150,2
3120,23362.87305,0,52,1,12,4,4,3,63,160,8
3121,84054.75,0,29,1,14,1,1,1,66,160,5
3122,84054.75,1,32,6,12,1,1,4,67,123,3
3123,33712.96875,1,56,1,16,1,4,1,68,200,8
3124,38925.33594,0,31,1,12,1,2,1,67,132,13
3125,84054.75,1,30,1,12,1,2,1,74,220,10
3126,7782.854004,1,41,4,12,3,3,2,74,187,14
3127,84054.75,0,58,3,18,1,1,1,66,165,2
3128,19237.19531,1,44,4,12,1,3,1,70,172,9
3129,38925.33594,0,44,1,11,1,1,1,69,200,4
3130,23362.87305,1,25,6,12,1,3,1,74,250,10
3131,49430.10938,0,50,1,9,1,4,1,59,139,10
3132,19237.19531,1,25,4,13,1,3,1,70,170,14
3133,7782.854004,0,50,4,15,6,4,1,63,128,2
3134,28560.38672,0,63,2,12,6,4,1,65,153,6
3135,33712.96875,0,45,6,7,1,1,2,69,275,5
3136,38925.33594,1,42,1,16,5,4,1,72,175,3
3137,84054.75,1,46,1,13,1,2,1,69,180,4
3138,15081.97559,0,35,1,14,1,3,1,60,126,8
3139,84054.75,1,45,1,16,3,3,1,69,188,1
3140,28560.38672,0,47,4,18,1,3,4,64,150,2
3141,10865.42871,1,52,1,6,1,4,3,63,140,9
3142,33712.96875,1,46,1,12,1,4,1,72,220,13
3143,28560.38672,1,43,6,12,4,4,1,72,220,14
3144,49430.10938,0,39,2,18,3,4,3,64,136,2
3145,84054.75,0,40,1,15,1,4,1,67,150,4
3146,44152.16016,1,38,1,15,4,1,2,70,160,14
3147,44152.16016,1,44,1,14,1,4,1,71,190,14
3148,18168.8418,1,29,1,10,1,4,3,68,179,14
3149,23362.87305,0,31,1,12,4,3,2,64,135,8
3150,19237.19531,0,35,6,14,1,2,1,68,132,1
3151,38925.33594,0,52,1,12,1,3,3,62,120,13
3152,84054.75,0,39,1,12,2,3,1,62,148,1
3153,84054.75,0,42,6,18,4,2,1,66,220,2
3154,8826.651367,1,46,4,14,1,4,3,72,140,11
3155,49430.10938,1,40,1,12,1,3,1,72,180,3
3156,84054.75,0,46,1,12,1,3,3,62,145,10
3157,84054.75,0,47,1,18,6,2,1,63,125,2
3158,84054.75,1,48,1,18,5,4,1,72,225,11
